time	amplitude
1068.775	0.0
1068.8	0.0
1068.825	0.0
1068.85	0.0
1068.875	0.0
1068.9	0.0
1068.925	0.0
1068.95	0.0
1068.975	0.0
1069.0	0.0
1069.025	0.0
1069.05	0.0
1069.075	0.0
1069.1	0.0
1069.125	0.0
1069.15	0.0
1069.175	0.0
1069.2	0.0
1069.225	0.0
1069.25	0.0
1069.275	0.0
1069.3	0.0
1069.325	0.0
1069.35	0.0
1069.375	0.0
1069.4	0.0
1069.425	0.0
1069.45	0.0
1069.475	0.0
1069.5	0.0
1069.525	0.0
1069.55	0.0
1069.575	0.0
1069.6	0.0
1069.625	0.0
1069.65	0.0
1069.675	0.0
1069.7	0.0
1069.725	0.0
1069.75	0.0
1069.775	0.0
1069.8	0.0
1069.825	0.0
1069.85	0.0
1069.875	0.0
1069.9	0.0
1069.925	0.0
1069.95	0.0
1069.975	0.0
1070.0	0.0
1070.025	0.0
1070.05	0.0
1070.075	0.0
1070.1	0.0
1070.125	0.0
1070.15	0.0
1070.175	0.0
1070.2	0.0
1070.225	0.0
1070.25	0.0
1070.275	0.0
1070.3	0.0
1070.325	0.0
1070.35	0.0
1070.375	0.0
1070.4	0.0
1070.425	0.0
1070.45	0.0
1070.475	0.0
1070.5	0.0
1070.525	0.0
1070.55	0.0
1070.575	0.0
1070.6	0.0
1070.625	0.0
1070.65	0.0
1070.675	0.0
1070.7	0.0
1070.725	0.0
1070.75	0.0
1070.775	0.0
1070.8	0.0
1070.825	0.0
1070.85	0.0
1070.875	0.0
1070.9	0.0
1070.925	0.0
1070.95	0.0
1070.975	0.0
1071.0	0.0
1071.025	0.0
1071.05	0.0
1071.075	0.0
1071.1	0.0
1071.125	0.0
1071.15	0.0
1071.175	0.0
1071.2	0.0
1071.225	0.0
1071.25	0.0
1071.275	0.0
1071.3	0.0
1071.325	0.0
1071.35	0.0
1071.375	0.0
1071.4	0.0
1071.425	0.0
1071.45	0.0
1071.475	0.0
1071.5	0.0
1071.525	0.0
1071.55	0.0
1071.575	0.0
1071.6	0.0
1071.625	0.0
1071.65	0.0
1071.675	0.0
1071.7	0.0
1071.725	0.0
1071.75	0.0
1071.775	0.0
1071.8	0.0
1071.825	0.0
1071.85	0.0
1071.875	0.0
1071.9	0.0
1071.925	0.0
1071.95	0.0
1071.975	0.0
1072.0	0.0
1072.025	0.0
1072.05	0.0
1072.075	0.0
1072.1	0.0
1072.125	0.0
1072.15	0.0
1072.175	0.0
1072.2	0.0
1072.225	0.0
1072.25	0.0
1072.275	0.0
1072.3	0.0
1072.325	0.0
1072.35	0.0
1072.375	0.0
1072.4	0.0
1072.425	0.0
1072.45	0.0
1072.475	0.0
1072.5	0.0
1072.525	0.0
1072.55	0.0
1072.575	0.0
1072.6	0.0
1072.625	0.0
1072.65	0.0
1072.675	0.0
1072.7	0.0
1072.725	0.0
1072.75	0.0
1072.775	0.0
1072.8	0.0
1072.825	0.0
1072.85	0.0
1072.875	0.0
1072.9	0.0
1072.925	0.0
1072.95	0.0
1072.975	0.0
1073.0	0.0
1073.025	0.0
1073.05	0.0
1073.075	0.0
1073.1	0.0
1073.125	0.0
1073.15	0.0
1073.175	0.0
1073.2	0.0
1073.225	0.0
1073.25	0.0
1073.275	0.0
1073.3	0.0
1073.325	0.0
1073.35	0.0
1073.375	0.0
1073.4	0.0
1073.425	0.0
1073.45	0.0
1073.475	0.0
1073.5	0.0
1073.525	0.0
1073.55	0.0
1073.575	0.0
1073.6	0.0
1073.625	0.0
1073.65	0.0
1073.675	0.0
1073.7	0.0
1073.725	0.0
1073.75	0.0
1073.775	0.0
1073.8	0.0
1073.825	0.0
1073.85	0.0
1073.875	0.0
1073.9	0.0
1073.925	0.0
1073.95	0.0
1073.975	0.0
1074.0	0.0
1074.025	0.0
1074.05	0.0
1074.075	0.0
1074.1	0.0
1074.125	0.0
1074.15	0.0
1074.175	0.0
1074.2	0.0
1074.225	0.0
1074.25	0.0
1074.275	0.0
1074.3	0.0
1074.325	0.0
1074.35	0.0
1074.375	0.0
1074.4	0.0
1074.425	0.0
1074.45	0.0
1074.475	0.0
1074.5	0.0
1074.525	0.0
1074.55	0.0
1074.575	0.0
1074.6	0.0
1074.625	0.0
1074.65	0.0
1074.675	0.0
1074.7	0.0
1074.725	0.0
1074.75	0.0
1074.775	0.0
1074.8	0.0
1074.825	0.0
1074.85	0.0
1074.875	0.0
1074.9	0.0
1074.925	0.0
1074.95	0.0
1074.975	0.0
1075.0	0.0
1075.025	0.0
1075.05	0.0
1075.075	0.0
1075.1	0.0
1075.125	0.0
1075.15	0.0
1075.175	0.0
1075.2	0.0
1075.225	0.0
1075.25	0.0
1075.275	0.0
1075.3	0.0
1075.325	0.0
1075.35	0.0
1075.375	0.0
1075.4	0.0
1075.425	0.0
1075.45	0.0
1075.475	0.0
1075.5	0.0
1075.525	0.0
1075.55	0.0
1075.575	0.0
1075.6	0.0
1075.625	0.0
1075.65	0.0
1075.675	0.0
1075.7	0.0
1075.725	0.0
1075.75	0.0
1075.775	0.0
1075.8	0.0
1075.825	0.0
1075.85	0.0
1075.875	0.0
1075.9	0.0
1075.925	0.0
1075.95	0.0
1075.975	0.0
1076.0	0.0
1076.025	0.0
1076.05	0.0
1076.075	0.0
1076.1	0.0
1076.125	0.0
1076.15	0.0
1076.175	0.0
1076.2	0.0
1076.225	0.0
1076.25	0.0
1076.275	0.0
1076.3	0.0
1076.325	0.0
1076.35	0.0
1076.375	0.0
1076.4	0.0
1076.425	0.0
1076.45	0.0
1076.475	0.0
1076.5	0.0
1076.525	0.0
1076.55	0.0
1076.575	0.0
1076.6	0.0
1076.625	0.0
1076.65	0.0
1076.675	0.0
1076.7	0.0
1076.725	0.0
1076.75	0.0
1076.775	0.0
1076.8	0.0
1076.825	0.0
1076.85	0.0
1076.875	0.0
1076.9	0.0
1076.925	0.0
1076.95	0.0
1076.975	0.0
1077.0	0.0
1077.025	0.0
1077.05	0.0
1077.075	0.0
1077.1	0.0
1077.125	0.0
1077.15	0.0
1077.175	0.0
1077.2	0.0
1077.225	0.0
1077.25	0.0
1077.275	0.0
1077.3	0.0
1077.325	0.0
1077.35	0.0
1077.375	0.0
1077.4	0.0
1077.425	0.0
1077.45	0.0
1077.475	0.0
1077.5	0.0
1077.525	0.0
1077.55	0.0
1077.575	0.0
1077.6	0.0
1077.625	0.0
1077.65	0.0
1077.675	0.0
1077.7	0.0
1077.725	0.0
1077.75	0.0
1077.775	0.0
1077.8	0.0
1077.825	0.0
1077.85	0.0
1077.875	0.0
1077.9	0.0
1077.925	0.0
1077.95	0.0
1077.975	0.0
1078.0	0.0
1078.025	0.0
1078.05	0.0
1078.075	0.0
1078.1	0.0
1078.125	0.0
1078.15	0.0
1078.175	0.0
1078.2	0.0
1078.225	0.0
1078.25	0.0
1078.275	0.0
1078.3	0.0
1078.325	0.0
1078.35	0.0
1078.375	0.0
1078.4	0.0
1078.425	0.0
1078.45	0.0
1078.475	0.0
1078.5	0.0
1078.525	0.0
1078.55	0.0
1078.575	0.0
1078.6	0.0
1078.625	0.0
1078.65	0.0
1078.675	0.0
1078.7	0.0
1078.725	0.0
1078.75	0.0
1078.775	0.0
1078.8	0.0
1078.825	0.0
1078.85	0.0
1078.875	0.0
1078.9	0.0
1078.925	0.0
1078.95	0.0
1078.975	0.0
1079.0	0.0
1079.025	0.0
1079.05	0.0
1079.075	0.0
1079.1	0.0
1079.125	0.0
1079.15	0.0
1079.175	0.0
1079.2	0.0
1079.225	0.0
1079.25	0.0
1079.275	0.0
1079.3	0.0
1079.325	0.0
1079.35	0.0
1079.375	0.0
1079.4	0.0
1079.425	0.0
1079.45	0.0
1079.475	0.0
1079.5	0.0
1079.525	0.0
1079.55	0.0
1079.575	0.0
1079.6	0.0
1079.625	0.0
1079.65	0.0
1079.675	0.0
1079.7	0.0
1079.725	0.0
1079.75	0.0
1079.775	0.0
1079.8	0.0
1079.825	0.0
1079.85	0.0
1079.875	0.0
1079.9	0.0
1079.925	0.0
1079.95	0.0
1079.975	0.0
1080.0	0.0
1080.025	0.0
1080.05	0.0
1080.075	0.0
1080.1	0.0
1080.125	0.0
1080.15	0.0
1080.175	0.0
1080.2	0.0
1080.225	0.0
1080.25	0.0
1080.275	0.0
1080.3	0.0
1080.325	0.0
1080.35	0.0
1080.375	0.0
1080.4	0.0
1080.425	0.0
1080.45	0.0
1080.475	0.0
1080.5	0.0
1080.525	0.0
1080.55	0.0
1080.575	0.0
1080.6	0.0
1080.625	0.0
1080.65	0.0
1080.675	0.0
1080.7	0.0
1080.725	0.0
1080.75	0.0
1080.775	0.0
1080.8	0.0
1080.825	0.0
1080.85	0.0
1080.875	0.0
1080.9	0.0
1080.925	0.0
1080.95	0.0
1080.975	0.0
1081.0	0.0
1081.025	0.0
1081.05	0.0
1081.075	0.0
1081.1	0.0
1081.125	0.0
1081.15	0.0
1081.175	0.0
1081.2	0.0
1081.225	0.0
1081.25	0.0
1081.275	0.0
1081.3	0.0
1081.325	0.0
1081.35	0.0
1081.375	0.0
1081.4	0.0
1081.425	0.0
1081.45	0.0
1081.475	0.0
1081.5	0.0
1081.525	0.0
1081.55	0.0
1081.575	0.0
1081.6	0.0
1081.625	0.0
1081.65	0.0
1081.675	0.0
1081.7	0.0
1081.725	0.0
1081.75	0.0
1081.775	0.0
1081.8	0.0
1081.825	0.0
1081.85	0.0
1081.875	0.0
1081.9	0.0
1081.925	0.0
1081.95	0.0
1081.975	0.0
1082.0	0.0
1082.025	0.0
1082.05	0.0
1082.075	0.0
1082.1	0.0
1082.125	0.0
1082.15	0.0
1082.175	0.0
1082.2	0.0
1082.225	0.0
1082.25	0.0
1082.275	0.0
1082.3	0.0
1082.325	0.0
1082.35	0.0
1082.375	0.0
1082.4	0.0
1082.425	0.0
1082.45	0.0
1082.475	0.0
1082.5	0.0
1082.525	0.0
1082.55	0.0
1082.575	0.0
1082.6	0.0
1082.625	0.0
1082.65	0.0
1082.675	0.0
1082.7	0.0
1082.725	0.0
1082.75	0.0
1082.775	0.0
1082.8	0.0
1082.825	0.0
1082.85	0.0
1082.875	0.0
1082.9	0.0
1082.925	0.0
1082.95	0.0
1082.975	0.0
1083.0	0.0
1083.025	0.0
1083.05	0.0
1083.075	0.0
1083.1	0.0
1083.125	0.0
1083.15	0.0
1083.175	0.0
1083.2	0.0
1083.225	0.0
1083.25	0.0
1083.275	0.0
1083.3	0.0
1083.325	0.0
1083.35	0.0
1083.375	0.0
1083.4	0.0
1083.425	0.0
1083.45	0.0
1083.475	0.0
1083.5	0.0
1083.525	0.0
1083.55	0.0
1083.575	0.0
1083.6	0.0
1083.625	0.0
1083.65	0.0
1083.675	0.0
1083.7	0.0
1083.725	0.0
1083.75	0.0
1083.775	0.0
1083.8	0.0
1083.825	0.0
1083.85	0.0
1083.875	0.0
1083.9	0.0
1083.925	0.0
1083.95	0.0
1083.975	0.0
1084.0	0.0
1084.025	0.0
1084.05	0.0
1084.075	0.0
1084.1	0.0
1084.125	0.0
1084.15	0.0
1084.175	0.0
1084.2	0.0
1084.225	0.0
1084.25	0.0
1084.275	0.0
1084.3	0.0
1084.325	0.0
1084.35	0.0
1084.375	0.0
1084.4	0.0
1084.425	0.0
1084.45	0.0
1084.475	0.0
1084.5	0.0
1084.525	0.0
1084.55	0.0
1084.575	0.0
1084.6	0.0
1084.625	0.0
1084.65	0.0
1084.675	0.0
1084.7	0.0
1084.725	0.0
1084.75	0.0
1084.775	0.0
1084.8	0.0
1084.825	0.0
1084.85	0.0
1084.875	0.0
1084.9	0.0
1084.925	0.0
1084.95	0.0
1084.975	0.0
1085.0	0.0
1085.025	0.0
1085.05	0.0
1085.075	0.0
1085.1	0.0
1085.125	0.0
1085.15	0.0
1085.175	0.0
1085.2	0.0
1085.225	0.0
1085.25	0.0
1085.275	0.0
1085.3	0.0
1085.325	0.0
1085.35	0.0
1085.375	0.0
1085.4	0.0
1085.425	0.0
1085.45	0.0
1085.475	0.0
1085.5	0.0
1085.525	0.0
1085.55	0.0
1085.575	0.0
1085.6	0.0
1085.625	0.0
1085.65	0.0
1085.675	0.0
1085.7	0.0
1085.725	0.0
1085.75	0.0
1085.775	0.0
1085.8	0.0
1085.825	0.0
1085.85	0.0
1085.875	0.0
1085.9	0.0
1085.925	0.0
1085.95	0.0
1085.975	0.0
1086.0	0.0
1086.025	0.0
1086.05	0.0
1086.075	0.0
1086.1	0.0
1086.125	0.0
1086.15	0.0
1086.175	0.0
1086.2	0.0
1086.225	0.0
1086.25	0.0
1086.275	0.0
1086.3	0.0
1086.325	0.0
1086.35	0.0
1086.375	0.0
1086.4	0.0
1086.425	0.0
1086.45	0.0
1086.475	0.0
1086.5	0.0
1086.525	0.0
1086.55	0.0
1086.575	0.0
1086.6	0.0
1086.625	0.0
1086.65	0.0
1086.675	0.0
1086.7	0.0
1086.725	0.0
1086.75	0.0
1086.775	0.0
1086.8	0.0
1086.825	0.0
1086.85	0.0
1086.875	0.0
1086.9	0.0
1086.925	0.0
1086.95	0.0
1086.975	0.0
1087.0	0.0
1087.025	0.0
1087.05	0.0
1087.075	0.0
1087.1	0.0
1087.125	0.0
1087.15	0.0
1087.175	0.0
1087.2	0.0
1087.225	0.0
1087.25	0.0
1087.275	0.0
1087.3	0.0
1087.325	0.0
1087.35	0.0
1087.375	0.0
1087.4	0.0
1087.425	0.0
1087.45	0.0
1087.475	0.0
1087.5	0.0
1087.525	0.0
1087.55	0.0
1087.575	0.0
1087.6	0.0
1087.625	0.0
1087.65	0.0
1087.675	0.0
1087.7	0.0
1087.725	0.0
1087.75	0.0
1087.775	0.0
1087.8	0.0
1087.825	0.0
1087.85	0.0
1087.875	0.0
1087.9	0.0
1087.925	0.0
1087.95	0.0
1087.975	0.0
1088.0	0.0
1088.025	0.0
1088.05	0.0
1088.075	0.0
1088.1	0.0
1088.125	0.0
1088.15	0.0
1088.175	0.0
1088.2	0.0
1088.225	0.0
1088.25	0.0
1088.275	0.0
1088.3	0.0
1088.325	0.0
1088.35	0.0
1088.375	0.0
1088.4	0.0
1088.425	0.0
1088.45	0.0
1088.475	0.0
1088.5	0.0
1088.525	0.0
1088.55	0.0
1088.575	0.0
1088.6	0.0
1088.625	0.0
1088.65	0.0
1088.675	0.0
1088.7	0.0
1088.725	0.0
1088.75	0.0
1088.775	0.0
1088.8	0.0
1088.825	0.0
1088.85	0.0
1088.875	0.0
1088.9	0.0
1088.925	0.0
1088.95	0.0
1088.975	0.0
1089.0	0.0
1089.025	0.0
1089.05	0.0
1089.075	0.0
1089.1	0.0
1089.125	0.0
1089.15	0.0
1089.175	0.0
1089.2	0.0
1089.225	0.0
1089.25	0.0
1089.275	0.0
1089.3	0.0
1089.325	0.0
1089.35	0.0
1089.375	0.0
1089.4	0.0
1089.425	0.0
1089.45	0.0
1089.475	0.0
1089.5	0.0
1089.525	0.0
1089.55	0.0
1089.575	0.0
1089.6	0.0
1089.625	0.0
1089.65	0.0
1089.675	0.0
1089.7	0.0
1089.725	0.0
1089.75	0.0
1089.775	0.0
1089.8	0.0
1089.825	0.0
1089.85	0.0
1089.875	0.0
1089.9	0.0
1089.925	0.0
1089.95	0.0
1089.975	0.0
1090.0	0.0
1090.025	0.0
1090.05	0.0
1090.075	0.0
1090.1	0.0
1090.125	0.0
1090.15	0.0
1090.175	0.0
1090.2	0.0
1090.225	0.0
1090.25	0.0
1090.275	0.0
1090.3	0.0
1090.325	0.0
1090.35	0.0
1090.375	0.0
1090.4	0.0
1090.425	0.0
1090.45	0.0
1090.475	0.0
1090.5	0.0
1090.525	0.0
1090.55	0.0
1090.575	0.0
1090.6	0.0
1090.625	0.0
1090.65	0.0
1090.675	0.0
1090.7	0.0
1090.725	0.0
1090.75	0.0
1090.775	0.0
1090.8	0.0
1090.825	0.0
1090.85	0.0
1090.875	0.0
1090.9	0.0
1090.925	0.0
1090.95	0.0
1090.975	0.0
1091.0	0.0
1091.025	0.0
1091.05	0.0
1091.075	0.0
1091.1	0.0
1091.125	0.0
1091.15	0.0
1091.175	0.0
1091.2	0.0
1091.225	0.0
1091.25	0.0
1091.275	0.0
1091.3	0.0
1091.325	0.0
1091.35	0.0
1091.375	0.0
1091.4	0.0
1091.425	0.0
1091.45	0.0
1091.475	0.0
1091.5	0.0
1091.525	0.0
1091.55	0.0
1091.575	0.0
1091.6	0.0
1091.625	0.0
1091.65	0.0
1091.675	0.0
1091.7	0.0
1091.725	0.0
1091.75	0.0
1091.775	0.0
1091.8	0.0
1091.825	0.0
1091.85	0.0
1091.875	0.0
1091.9	0.0
1091.925	0.0
1091.95	0.0
1091.975	0.0
1092.0	0.0
1092.025	0.0
1092.05	0.0
1092.075	0.0
1092.1	0.0
1092.125	0.0
1092.15	0.0
1092.175	0.0
1092.2	0.0
1092.225	0.0
1092.25	0.0
1092.275	0.0
1092.3	0.0
1092.325	0.0
1092.35	0.0
1092.375	0.0
1092.4	0.0
1092.425	0.0
1092.45	0.0
1092.475	0.0
1092.5	0.0
1092.525	0.0
1092.55	0.0
1092.575	0.0
1092.6	0.0
1092.625	0.0
1092.65	0.0
1092.675	0.0
1092.7	0.0
1092.725	0.0
1092.75	0.0
1092.775	0.0
1092.8	0.0
1092.825	0.0
1092.85	0.0
1092.875	0.0
1092.9	0.0
1092.925	0.0
1092.95	0.0
1092.975	0.0
1093.0	0.0
1093.025	0.0
1093.05	0.0
1093.075	0.0
1093.1	0.0
1093.125	0.0
1093.15	0.0
1093.175	0.0
1093.2	0.0
1093.225	0.0
1093.25	0.0
1093.275	0.0
1093.3	0.0
1093.325	0.0
1093.35	0.0
1093.375	0.0
1093.4	0.0
1093.425	0.0
1093.45	0.0
1093.475	0.0
1093.5	0.0
1093.525	0.0
1093.55	0.0
1093.575	0.0
1093.6	0.0
1093.625	0.0
1093.65	0.0
1093.675	0.0
1093.7	0.0
1093.725	0.0
1093.75	0.0
1093.775	0.0
1093.8	0.0
1093.825	0.0
1093.85	0.0
1093.875	0.0
1093.9	0.0
1093.925	0.0
1093.95	0.0
1093.975	0.0
1094.0	0.0
1094.025	0.0
1094.05	0.0
1094.075	0.0
1094.1	0.0
1094.125	0.0
1094.15	0.0
1094.175	0.0
1094.2	0.0
1094.225	0.0
1094.25	0.0
1094.275	0.0
1094.3	0.0
1094.325	0.0
1094.35	0.0
1094.375	0.0
1094.4	0.0
1094.425	0.0
1094.45	0.0
1094.475	0.0
1094.5	0.0
1094.525	0.0
1094.55	0.0
1094.575	0.0
1094.6	0.0
1094.625	0.0
1094.65	0.0
1094.675	0.0
1094.7	0.0
1094.725	0.0
1094.75	0.0
1094.775	0.0
1094.8	0.0
1094.825	0.0
1094.85	0.0
1094.875	0.0
1094.9	0.0
1094.925	0.0
1094.95	0.0
1094.975	0.0
1095.0	0.0
1095.025	0.0
1095.05	0.0
1095.075	0.0
1095.1	0.0
1095.125	0.0
1095.15	0.0
1095.175	0.0
1095.2	0.0
1095.225	0.0
1095.25	0.0
1095.275	0.0
1095.3	0.0
1095.325	0.0
1095.35	0.0
1095.375	0.0
1095.4	0.0
1095.425	0.0
1095.45	0.0
1095.475	0.0
1095.5	0.0
1095.525	0.0
1095.55	0.0
1095.575	0.0
1095.6	0.0
1095.625	0.0
1095.65	0.0
1095.675	0.0
1095.7	0.0
1095.725	0.0
1095.75	0.0
1095.775	0.0
1095.8	0.0
1095.825	0.0
1095.85	0.0
1095.875	0.0
1095.9	0.0
1095.925	0.0
1095.95	0.0
1095.975	0.0
1096.0	0.0
1096.025	0.0
1096.05	0.0
1096.075	0.0
1096.1	0.0
1096.125	0.0
1096.15	0.0
1096.175	0.0
1096.2	0.0
1096.225	0.0
1096.25	0.0
1096.275	0.0
1096.3	0.0
1096.325	0.0
1096.35	0.0
1096.375	0.0
1096.4	0.0
1096.425	0.0
1096.45	0.0
1096.475	0.0
1096.5	0.0
1096.525	0.0
1096.55	0.0
1096.575	0.0
1096.6	0.0
1096.625	0.0
1096.65	0.0
1096.675	0.0
1096.7	0.0
1096.725	0.0
1096.75	0.0
1096.775	0.0
1096.8	0.0
1096.825	0.0
1096.85	0.0
1096.875	0.0
1096.9	0.0
1096.925	0.0
1096.95	0.0
1096.975	0.0
1097.0	0.0
1097.025	0.0
1097.05	0.0
1097.075	0.0
1097.1	0.0
1097.125	0.0
1097.15	0.0
1097.175	0.0
1097.2	0.0
1097.225	0.0
1097.25	0.0
1097.275	0.0
1097.3	0.0
1097.325	0.0
1097.35	0.0
1097.375	0.0
1097.4	0.0
1097.425	0.0
1097.45	0.0
1097.475	0.0
1097.5	0.0
1097.525	0.0
1097.55	0.0
1097.575	0.0
1097.6	0.0
1097.625	0.0
1097.65	0.0
1097.675	0.0
1097.7	0.0
1097.725	0.0
1097.75	0.0
1097.775	0.0
1097.8	0.0
1097.825	0.0
1097.85	0.0
1097.875	0.0
1097.9	0.0
1097.925	0.0
1097.95	0.0
1097.975	0.0
1098.0	0.0
1098.025	0.0
1098.05	0.0
1098.075	0.0
1098.1	0.0
1098.125	0.0
1098.15	0.0
1098.175	0.0
1098.2	0.0
1098.225	0.0
1098.25	0.0
1098.275	0.0
1098.3	0.0
1098.325	0.0
1098.35	0.0
1098.375	0.0
1098.4	0.0
1098.425	0.0
1098.45	0.0
1098.475	0.0
1098.5	0.0
1098.525	0.0
1098.55	0.0
1098.575	0.0
1098.6	0.0
1098.625	0.0
1098.65	0.0
1098.675	0.0
1098.7	0.0
1098.725	0.0
1098.75	0.0
1098.775	0.0
1098.8	0.0
1098.825	0.0
1098.85	0.0
1098.875	0.0
1098.9	0.0
1098.925	0.0
1098.95	0.0
1098.975	0.0
1099.0	0.0
1099.025	0.0
1099.05	0.0
1099.075	0.0
1099.1	0.0
1099.125	0.0
1099.15	0.0
1099.175	0.0
1099.2	0.0
1099.225	0.0
1099.25	0.0
1099.275	0.0
1099.3	0.0
1099.325	0.0
1099.35	0.0
1099.375	0.0
1099.4	0.0
1099.425	0.0
1099.45	0.0
1099.475	0.0
1099.5	0.0
1099.525	0.0
1099.55	0.0
1099.575	0.0
1099.6	0.0
1099.625	0.0
1099.65	0.0
1099.675	0.0
1099.7	0.0
1099.725	0.0
1099.75	0.0
1099.775	0.0
1099.8	0.0
1099.825	0.0
1099.85	0.0
1099.875	0.0
1099.9	0.0
1099.925	0.0
1099.95	0.0
1099.975	0.0
1100.0	0.0
1100.025	0.0
1100.05	0.0
1100.075	0.0
1100.1	0.0
1100.125	0.0
1100.15	0.0
1100.175	0.0
1100.2	0.0
1100.225	0.0
1100.25	0.0
1100.275	0.0
1100.3	0.0
1100.325	0.0
1100.35	0.0
1100.375	0.0
1100.4	0.0
1100.425	0.0
1100.45	0.0
1100.475	0.0
1100.5	0.0
1100.525	0.0
1100.55	0.0
1100.575	0.0
1100.6	0.0
1100.625	0.0
1100.65	0.0
1100.675	0.0
1100.7	0.0
1100.725	0.0
1100.75	0.0
1100.775	0.0
1100.8	0.0
1100.825	0.0
1100.85	0.0
1100.875	0.0
1100.9	0.0
1100.925	0.0
1100.95	0.0
1100.975	0.0
1101.0	0.0
1101.025	0.0
1101.05	0.0
1101.075	0.0
1101.1	0.0
1101.125	0.0
1101.15	0.0
1101.175	0.0
1101.2	0.0
1101.225	0.0
1101.25	0.0
1101.275	0.0
1101.3	0.0
1101.325	0.0
1101.35	0.0
1101.375	0.0
1101.4	0.0
1101.425	0.0
1101.45	0.0
1101.475	0.0
1101.5	0.0
1101.525	0.0
1101.55	0.0
1101.575	0.0
1101.6	0.0
1101.625	0.0
1101.65	0.0
1101.675	0.0
1101.7	0.0
1101.725	0.0
1101.75	0.0
1101.775	0.0
1101.8	0.0
1101.825	0.0
1101.85	0.0
1101.875	0.0
1101.9	0.0
1101.925	0.0
1101.95	0.0
1101.975	0.0
1102.0	0.0
1102.025	0.0
1102.05	0.0
1102.075	0.0
1102.1	0.0
1102.125	0.0
1102.15	0.0
1102.175	0.0
1102.2	0.0
1102.225	0.0
1102.25	0.0
1102.275	0.0
1102.3	0.0
1102.325	0.0
1102.35	0.0
1102.375	0.0
1102.4	0.0
1102.425	0.0
1102.45	0.0
1102.475	0.0
1102.5	0.0
1102.525	0.0
1102.55	0.0
1102.575	0.0
1102.6	0.0
1102.625	0.0
1102.65	0.0
1102.675	0.0
1102.7	0.0
1102.725	0.0
1102.75	0.0
1102.775	0.0
1102.8	0.0
1102.825	0.0
1102.85	0.0
1102.875	0.0
1102.9	0.0
1102.925	0.0
1102.95	0.0
1102.975	0.0
1103.0	0.0
1103.025	0.0
1103.05	0.0
1103.075	0.0
1103.1	0.0
1103.125	0.0
1103.15	0.0
1103.175	0.0
1103.2	0.0
1103.225	0.0
1103.25	0.0
1103.275	0.0
1103.3	0.0
1103.325	0.0
1103.35	0.0
1103.375	0.0
1103.4	0.0
1103.425	0.0
1103.45	0.0
1103.475	0.0
1103.5	0.0
1103.525	0.0
1103.55	0.0
1103.575	0.0
1103.6	0.0
1103.625	0.0
1103.65	0.0
1103.675	0.0
1103.7	0.0
1103.725	0.0
1103.75	0.0
1103.775	0.0
1103.8	0.0
1103.825	0.0
1103.85	0.0
1103.875	0.0
1103.9	0.0
1103.925	0.0
1103.95	0.0
1103.975	0.0
1104.0	0.0
1104.025	0.0
1104.05	0.0
1104.075	0.0
1104.1	0.0
1104.125	0.0
1104.15	0.0
1104.175	0.0
1104.2	0.0
1104.225	0.0
1104.25	0.0
1104.275	0.0
1104.3	0.0
1104.325	0.0
1104.35	0.0
1104.375	0.0
1104.4	0.0
1104.425	0.0
1104.45	0.0
1104.475	0.0
1104.5	0.0
1104.525	0.0
1104.55	0.0
1104.575	0.0
1104.6	0.0
1104.625	0.0
1104.65	0.0
1104.675	0.0
1104.7	0.0
1104.725	0.0
1104.75	0.0
1104.775	0.0
1104.8	0.0
1104.825	0.0
1104.85	0.0
1104.875	0.0
1104.9	0.0
1104.925	0.0
1104.95	0.0
1104.975	0.0
1105.0	0.0
1105.025	0.0
1105.05	0.0
1105.075	0.0
1105.1	0.0
1105.125	0.0
1105.15	0.0
1105.175	0.0
1105.2	0.0
1105.225	0.0
1105.25	0.0
1105.275	0.0
1105.3	0.0
1105.325	0.0
1105.35	0.0
1105.375	0.0
1105.4	0.0
1105.425	0.0
1105.45	0.0
1105.475	0.0
1105.5	0.0
1105.525	0.0
1105.55	0.0
1105.575	0.0
1105.6	0.0
1105.625	0.0
1105.65	0.0
1105.675	0.0
1105.7	0.0
1105.725	0.0
1105.75	0.0
1105.775	0.0
1105.8	0.0
1105.825	0.0
1105.85	0.0
1105.875	0.0
1105.9	0.0
1105.925	0.0
1105.95	0.0
1105.975	0.0
1106.0	0.0
1106.025	0.0
1106.05	0.0
1106.075	0.0
1106.1	0.0
1106.125	0.0
1106.15	0.0
1106.175	0.0
1106.2	0.0
1106.225	0.0
1106.25	0.0
1106.275	0.0
1106.3	0.0
1106.325	0.0
1106.35	0.0
1106.375	0.0
1106.4	0.0
1106.425	0.0
1106.45	0.0
1106.475	0.0
1106.5	0.0
1106.525	0.0
1106.55	0.0
1106.575	0.0
1106.6	0.0
1106.625	0.0
1106.65	0.0
1106.675	0.0
1106.7	0.0
1106.725	0.0
1106.75	0.0
1106.775	0.0
1106.8	0.0
1106.825	0.0
1106.85	0.0
1106.875	0.0
1106.9	0.0
1106.925	0.0
1106.95	0.0
1106.975	0.0
1107.0	0.0
1107.025	0.0
1107.05	0.0
1107.075	0.0
1107.1	0.0
1107.125	0.0
1107.15	0.0
1107.175	0.0
1107.2	0.0
1107.225	0.0
1107.25	0.0
1107.275	0.0
1107.3	0.0
1107.325	0.0
1107.35	0.0
1107.375	0.0
1107.4	0.0
1107.425	0.0
1107.45	0.0
1107.475	0.0
1107.5	0.0
1107.525	0.0
1107.55	0.0
1107.575	0.0
1107.6	0.0
